user,ordernum,orderstatus,channel,date_ordered,age,gender,ordertotal,state
a3360,143af,finished,social,4/12/2019,23,Male,73.32,TN
58da7,143ff,finished,others,2/23/2019,36,Female,102.96,FL
079d4,1442c,finished,others,5/14/2019,35,Male,77.05,CA
4b930,14455,finished,others,2/2/2019,55,Female,107.28,NJ
59620,145b8,cancelled,google,2/24/2019,47,Female,93.06,TN
80367,1464c,finished,google,3/20/2019,48,Male,79.92,LA
0e73a,1466c,finished,social,5/11/2019,34,Male,73.6,CA
c840b,1471f,finished,direct,3/4/2019,20,Female,84.6,TN
6881d,147b0,finished,direct,2/3/2019,24,Female,77.55,TN
6b1c5,1470000,finished,google,1/21/2019,50,Female,72.6,FL
f3309,14840,finished,social,4/20/2019,50,Female,55.5,LA
e532c,149ac,finished,direct,2/26/2019,49,Female,82.8,CA
b8097,14ada,finished,social,5/16/2019,25,Male,83.44,NJ
7cdcf,14b23,cancelled,others,5/14/2019,37,Male,75.48,LA
f4e28,14d0a,finished,direct,2/26/2019,37,Female,77.55,TN
16b20,14d73,finished,direct,2/2/2019,22,Female,121.26,TN
fca45,14ea1,finished,others,5/7/2019,40,Male,94.47,TN
12371,14ef5,finished,direct,2/14/2019,26,Female,92.04,TN
56344,14f13,finished,social,4/20/2019,28,Female,57.34,GA
62c76,15005,finished,direct,4/13/2019,49,Female,64.38,LA
0dbd4,1506b,finished,social,4/29/2019,44,Male,95.16,TN
cf184,150d7,finished,others,2/11/2019,38,Female,104.92,GA
517,151a3,cancelled,google,5/11/2019,27,Female,102.96,FL
047de,152b4,finished,google,1/21/2019,58,Male,66,FL
73df2,1520000000,finished,direct,1/15/2019,49,Female,62.04,FL
c282b,1546b,finished,google,3/26/2019,56,Male,70.76,GA
37dbe,154bd,cancelled,social,5/3/2019,30,Female,95.88,TN
632f0,15400,finished,direct,2/12/2019,38,Female,59.69,TX
67993,154f6,finished,social,4/15/2019,25,Male,89.06,OK
06f21,155bd,cancelled,google,4/14/2019,30,Female,97.82,OK
15313,156d1,finished,others,2/25/2019,51,Male,98.34,NJ
6662,156ec,finished,social,5/12/2019,32,Male,78,TN
2e39c,1572e,cancelled,google,3/11/2019,50,Male,70.15,CA
04a32,15731,finished,social,4/16/2019,51,Female,83.44,NJ
34a16,15751,finished,social,4/16/2019,37,Male,69.02,NM
0590e,1575a,finished,direct,3/16/2019,55,Male,67.1,GA
1.6E+48,15824,finished,direct,5/4/2019,47,Female,70.76,GA
d6851,15949,finished,direct,1/21/2019,21,Male,63.5,TX
0a0d2,15acf,finished,social,5/2/2019,25,Female,71.4,NM
420,15b98,finished,direct,4/30/2019,30,Female,91.44,TX
e85a3,15d3b,finished,direct,3/12/2019,25,Female,76.56,FL
26e4c,15d87,cancelled,google,1/22/2019,53,Female,79.73,NM
28356,15f05,finished,direct,1/9/2019,26,Female,94.47,TN
7e0bb,15f8d,finished,google,1/18/2019,24,Male,72.59,NM
f2f07,16123,cancelled,google,1/11/2019,39,Female,74.37,LA
0e8d5,161c1,finished,others,1/18/2019,47,Male,82.8,CA
c1c64,161df,finished,social,4/19/2019,41,Female,106.08,TN
d1a16,1625d,finished,social,4/25/2019,28,Male,84.68,OK
c9bb4,16334,finished,social,5/14/2019,52,Male,74.93,TX
80ded,16338,finished,social,4/11/2019,52,Female,67.85,CA
87c14,16359,finished,social,5/16/2019,28,Male,62.16,LA
029ff,165b5,finished,direct,4/24/2019,37,Male,81.28,TX
d7df2,16607,finished,others,4/12/2019,37,Male,80.52,FL
ed067,166db,finished,direct,2/10/2019,43,Male,64.38,LA
4c149,166ef,finished,direct,5/1/2019,58,Female,88.44,FL
d9097,16709,finished,others,1/9/2019,24,Female,78.2,CA
b481b,16794,finished,direct,1/14/2019,53,Male,59.69,TX
e5aa7,167ff,finished,direct,4/8/2019,45,Female,72.6,FL
15d6c,16989,finished,google,3/20/2019,38,Male,106.08,TN
bb26c,169ce,finished,others,4/20/2019,28,Male,87.36,TN
ba2d3,16c18,finished,direct,1/9/2019,28,Female,109.98,TN
0636d,16cdf,finished,google,2/24/2019,39,Male,95.04,FL
a7e53,16d44,finished,direct,1/18/2019,39,Female,89.4,NJ
298b8,16dc2,finished,direct,4/26/2019,33,Female,75.9,CA
a30ed,17138,cancelled,direct,11/21/2018,44,Male,93.06,TN
536d6,17311,cancelled,direct,2/27/2019,44,Male,93.44,OK
8516f,175ae,finished,direct,1/2/2019,22,Male,55.93,NM
7505e,175f9,finished,google,3/16/2019,49,Male,72.59,NM
eaa0a,17600000,cancelled,social,5/16/2019,50,Male,52.17,LA
ff09f,17734,finished,direct,4/9/2019,45,Female,70.03,NJ
23185,17748,finished,others,2/20/2019,27,Female,74.37,LA
db21c,17753,finished,direct,2/11/2019,20,Female,74.42,GA
aa070,177a4,cancelled,others,4/7/2019,45,Female,67.71,LA
68463,1781d,finished,direct,2/20/2019,34,Male,99.28,OK
064d3,178be,cancelled,others,3/26/2019,39,Male,89.4,NJ
15383,1795d,cancelled,direct,4/7/2019,42,Female,70.76,GA
3db86,17a7f,finished,google,5/1/2019,19,Male,93.44,OK
a2511,17a8d,finished,direct,3/22/2019,40,Female,82.8,CA
b9983,17bc1,cancelled,google,2/17/2019,19,Female,99.84,TN
e2fdd,17c89,cancelled,google,1/11/2019,50,Female,95.46,LA
523ce,17d21,finished,google,3/23/2019,28,Female,66,FL
c7b59,17dd7,finished,direct,2/4/2019,58,Male,93.06,TN
620fa,1.7E+76,finished,social,3/31/2019,41,Female,101.52,TN
f08da,18133,finished,others,2/13/2019,31,Female,89.06,OK
f26d5,181f2,finished,google,1/3/2019,29,Male,85.8,TN
cd705,18250,finished,direct,2/20/2019,30,Female,66.7,CA
c540d,18455,finished,direct,2/1/2019,37,Female,80.92,NM
2e41b,18529,finished,direct,3/17/2019,45,Male,73.2,GA
42314,18552,finished,others,1/22/2019,51,Female,72.59,NM
e60b5,185c6,finished,direct,1/21/2019,19,Female,105.12,OK
56255,186dd,finished,google,4/15/2019,45,Male,105.12,OK
dc286,1873b,finished,google,5/2/2019,37,Male,77.88,FL
f7d35,18785,finished,google,5/6/2019,58,Female,69,CA
63245,187ab,finished,social,4/19/2019,57,Male,57.5,CA
51576,1882b,finished,direct,12/21/2018,43,Female,65.45,NM
d12aa,18a13,finished,social,5/16/2019,55,Male,81.74,GA
995b5,18a3c,finished,social,4/15/2019,56,Female,75.48,LA
c4e36,18b10,finished,others,2/25/2019,53,Male,102.96,FL
cf122,18b29,finished,google,4/28/2019,54,Female,62.16,LA
2cb22,18baf,finished,social,4/4/2019,27,Male,87.12,FL
9aa41,18d11,finished,social,4/15/2019,22,Female,112.32,TN
61d73,18e3d,cancelled,google,3/27/2019,58,Female,86.01,TN
43700000,18f78,finished,social,4/10/2019,33,Male,105.12,OK
ed6b9,19025,finished,social,3/8/2019,20,Female,109.22,TX
f54ef,19040,finished,direct,5/14/2019,55,Male,89.06,OK
aa194,19126,cancelled,others,3/23/2019,31,Male,94.47,TN
58950,1912a,cancelled,others,3/27/2019,29,Female,81.95,NJ
50076,19139,finished,others,3/25/2019,40,Female,121.68,TN
60d6c,19157,finished,social,4/19/2019,27,Male,64.4,CA
6b1c5,1922a,finished,others,2/16/2019,50,Female,72.6,FL
4600e,193f6,finished,google,3/25/2019,56,Female,97.82,OK
ea9c7,194a6,finished,others,4/2/2019,33,Male,78.54,NM
e6507,1973e,cancelled,google,5/12/2019,24,Male,99.06,TX
228a0,19916,finished,direct,4/19/2019,21,Female,101.32,NJ
30804,19983,finished,google,5/6/2019,31,Male,82.96,GA
e4fed,1998f,finished,social,5/3/2019,27,Male,71.04,LA
17aaf,19d19,finished,google,1/20/2019,38,Female,80.52,FL
b2437,19d37,finished,google,1/25/2019,30,Male,81.95,NJ
99404,1.9E+81,finished,direct,1/21/2019,34,Female,76.16,NM
e0f7a,19ff7,finished,direct,4/27/2019,56,Male,112.32,TN
6fc96,19ff8,finished,direct,3/28/2019,37,Female,78,TN
7ec3d,1a0be,finished,others,1/3/2019,45,Male,102.96,TN
79732,1a17a,finished,direct,3/6/2019,29,Male,96.36,OK
2b954,1a194,cancelled,google,4/21/2019,47,Female,95.46,LA
57e4a,1a365,finished,direct,3/24/2019,35,Female,71.04,LA
b2867,1a4b4,finished,others,3/7/2019,56,Female,77.88,FL
baefb,1a63d,finished,direct,3/16/2019,41,Male,64.38,LA
36245,1a6da,finished,direct,3/8/2019,23,Female,83.19,TN
cd168,1a843,finished,social,4/22/2019,57,Female,87.91,NJ
dda11,1a8e8,cancelled,google,2/15/2019,52,Female,102.34,NM
ef760,1a8ff,finished,social,4/26/2019,47,Female,72.6,FL
511a8,1a92a,finished,google,5/7/2019,21,Female,70.76,GA
c44df,1ac30,cancelled,google,4/6/2019,43,Female,59.69,TX
f9f37,1ae8f,cancelled,direct,2/24/2019,42,Male,80.52,GA
83cfe,1aec8,finished,social,5/12/2019,39,Male,89.76,FL
90c3c,1af1d,finished,direct,1/21/2019,47,Female,72.6,FL
39eee,1af5d,cancelled,social,4/19/2019,36,Male,83.44,NJ
d84a3,1b009,finished,direct,2/20/2019,56,Male,84.48,FL
1cf06,1b053,finished,direct,5/1/2019,44,Male,66.27,TN
f55eb,1b0c3,finished,social,4/11/2019,44,Male,74.93,TX
96b1e,1b1b8,finished,others,5/6/2019,55,Female,68.32,GA
2def0,1b2ff,finished,others,2/22/2019,45,Male,59.5,NM
03a65,1b370,finished,direct,1/7/2019,20,Male,87.84,GA
ddba8,1b5bd,cancelled,social,4/12/2019,38,Female,82.96,GA
ae5b9,1b65e,finished,direct,4/5/2019,44,Male,86.14,OK
8ee6b,1b6b2,finished,google,1/1/2019,19,Female,99.28,OK
fbf44,1b701,finished,social,5/16/2019,54,Female,73.6,CA
1c28b,1b842,finished,direct,3/23/2019,45,Female,57.5,CA
acdea,1b894,finished,others,4/30/2019,48,Male,89.7,CA
d2597,1ba37,finished,direct,1/20/2019,24,Female,78.08,GA
9c4f2,1bb41,finished,direct,3/26/2019,22,Female,81.28,TX
dc26c,1bcd8,finished,direct,1/17/2019,44,Male,89.06,OK
b0b88,1bd69,cancelled,google,2/7/2019,46,Male,99.28,OK
b23a0,1c326,cancelled,direct,3/21/2019,37,Male,89.4,NJ
c6fdc,1c3b7,cancelled,google,4/12/2019,26,Female,85.68,NM
c973f,1c40b,finished,direct,4/2/2019,19,Female,98.9,CA
5.2E+38,1c4bc,finished,others,4/29/2019,29,Female,65.49,LA
fa175,1c627,finished,others,4/28/2019,19,Female,72.59,NM
1cbd0,1c6e6,finished,direct,2/1/2019,47,Male,61.05,LA
7cd04,1c804,finished,google,4/28/2019,33,Female,68.62,OK
1bd1f,1c81c,finished,google,5/7/2019,30,Female,90.89,NJ
52c75,1ca7a,cancelled,others,3/14/2019,47,Female,81.95,NJ
c0c71,1cafa,finished,google,1/16/2019,31,Male,74.5,NJ
3b14e,1cbcd,finished,direct,1/29/2019,47,Male,68.62,OK
d607c,1cc4e,finished,social,3/31/2019,28,Female,95.46,LA
9226b,1cccd,finished,others,4/28/2019,55,Female,90.89,NJ
6016b,1cd78,finished,others,3/22/2019,48,Female,104.52,TN
afd3d,1d09a,finished,direct,2/25/2019,42,Male,76.16,NM
ab8fa,1d155,finished,direct,5/12/2019,40,Male,73,OK
db0e2,1d199,finished,direct,12/4/2018,22,Female,74.93,TX
e8cae,1d26e,finished,others,2/14/2019,29,Male,83.44,NJ
6abc1,1d2bd,finished,others,4/17/2019,56,Female,93.06,TN
68a1c,1d348,finished,google,2/18/2019,19,Female,128.14,NJ
0a443,1d451,finished,others,4/2/2019,32,Male,81.78,TN
39af8,1d491,finished,direct,12/7/2018,56,Female,72.59,NM
8a5b0,1d520,finished,social,4/24/2019,56,Female,78.2,CA
9e5c3,1d58d,finished,social,4/16/2019,54,Male,76.16,NM
1dbc9,1d5da,finished,others,2/10/2019,55,Female,80.3,OK
a9c0b,1d600,cancelled,direct,4/30/2019,27,Female,81.95,NJ
fa5a5,1d602,finished,direct,2/1/2019,32,Female,95.16,TN
db7fe,1d6ee,finished,others,2/8/2019,42,Male,85.09,TX
29072,1d782,finished,direct,3/22/2019,58,Male,87.91,NJ
e3bb4,1d83c,finished,direct,1/29/2019,57,Female,73.6,CA
efd00,1d8dd,cancelled,social,3/25/2019,58,Male,73.2,GA
8f27e,1d9d2,finished,google,4/28/2019,19,Male,87.12,FL
15ddd,1da51,cancelled,direct,2/14/2019,22,Female,99.83,NJ
be570,1daae,finished,direct,3/22/2019,58,Female,87.84,GA
1deb8,1db85,finished,google,5/1/2019,33,Female,87.6,OK
bdc2e,1dc9a,finished,direct,1/14/2019,31,Male,87.91,NJ
2b340,1dcb9,finished,social,1/25/2019,25,Female,54.05,CA
d69de,1df79,finished,social,4/5/2019,58,Male,75.9,CA
8b2bd,1dfcb,finished,google,1/23/2019,39,Male,134.16,TN
d2e40,1dfff,finished,google,5/7/2019,40,Male,68.62,OK
1f793,1E+105,finished,direct,5/7/2019,30,Female,101.32,NJ
c546e,1E+124,cancelled,social,3/13/2019,37,Male,57.34,GA
c24b5,1e1e0,finished,others,5/6/2019,52,Male,70.5,TN
0c89e,1E+272,finished,google,4/3/2019,47,Female,72.6,FL
8ee07,1e3af,cancelled,others,5/14/2019,22,Female,84.68,OK
50699,1e485,finished,direct,4/14/2019,56,Male,86.36,TX
06d69,1e4af,finished,social,5/14/2019,34,Male,69.02,NM
74429,1e540,finished,google,12/25/2018,56,Male,75.48,LA
f65fa,1e572,finished,direct,5/10/2019,52,Female,85.8,TN
99a4e,1e6db,finished,google,1/24/2019,54,Female,99.83,NJ
6be2f,1e747,cancelled,google,3/2/2019,28,Male,105.12,OK
34dc3,1e7ea,finished,direct,1/21/2019,24,Male,73.92,FL
a8066,1e849,finished,others,4/6/2019,57,Female,61,GA
65a14,1e914,finished,direct,4/2/2019,30,Female,59.69,TX
fe4c9,1ea6d,finished,google,5/10/2019,36,Female,99.06,TX
b7756,1eab0,finished,others,1/8/2019,51,Male,95.04,FL
fe6e2,1eb28,finished,google,2/26/2019,30,Female,95.46,LA
96a3c,1eb63,finished,social,4/16/2019,55,Male,99.06,TX
e184c,1ebd3,finished,google,3/20/2019,21,Male,125.56,OK
32aea,1ecb2,finished,social,4/27/2019,26,Female,78.96,TN
1446a,1ecdb,finished,direct,4/2/2019,53,Male,74.93,TX
bd20b,1ee9a,finished,direct,3/17/2019,21,Female,62.04,FL
8fb9e,1eef4,finished,social,4/15/2019,45,Male,91.44,TX
6E+144,1f183,finished,others,2/27/2019,42,Female,95.04,FL
e7ae4,1f1d9,finished,direct,12/5/2018,20,Male,77.05,CA
7f875,1f1f3,finished,direct,1/19/2019,49,Male,71.4,NM
c5de3,1f2ef,finished,google,4/9/2019,43,Male,54.05,CA
8aec1,1f30e,finished,others,5/14/2019,32,Male,78.08,GA
229b7,1f345,finished,social,5/16/2019,26,Male,106.08,TN
45a76,1f37a,cancelled,google,3/4/2019,49,Male,87.36,TN
b15db,1f3a2,finished,direct,1/27/2019,35,Female,121.68,TN
32339,1f3ac,finished,direct,1/23/2019,38,Female,72.6,FL
5E+73,1f569,finished,social,4/3/2019,42,Male,86.42,NJ
c931c,1f7f2,finished,others,3/11/2019,54,Female,86.01,TN
772f7,1f80a,finished,others,4/16/2019,36,Male,85.8,TN
1367,1f903,finished,google,3/12/2019,49,Female,78.54,NM
5bb40,1fa59,finished,direct,4/5/2019,48,Female,95.16,GA
aa194,1fbc1,cancelled,direct,3/23/2019,31,Male,94.47,TN
41144,1fd1f,cancelled,social,4/20/2019,54,Male,87.84,GA
e9582,1fd90,finished,direct,5/2/2019,29,Male,65.49,LA
313d8,20158,finished,social,4/24/2019,50,Female,109.98,TN
b48eb,20202,finished,google,5/6/2019,42,Male,98.9,CA
4e12e,202a6,finished,google,5/1/2019,43,Male,82.8,CA
d5e10,202ad,finished,google,1/22/2019,56,Male,67.85,CA
2.3E+74,202ff,finished,google,3/5/2019,33,Female,75.9,CA
29a24,205a2,finished,social,4/3/2019,44,Female,121.68,TN
22c4c,205ba,finished,others,2/3/2019,31,Male,73.92,FL
53008,206da,finished,direct,1/25/2019,57,Male,89.06,OK
c471d,2085c,finished,direct,3/17/2019,44,Male,78.2,CA
4dbc7,20a1b,finished,direct,2/19/2019,26,Female,85.68,NM
4684b,20afd,cancelled,others,5/10/2019,48,Male,125.56,OK
fac0b,20b77,finished,direct,5/16/2019,51,Male,86.36,TX
b1bd3,20b7d,finished,others,2/20/2019,47,Female,104.92,GA
e6cf3,20baa,finished,google,12/28/2018,41,Male,79.92,LA
b6603,20cd1,finished,social,5/16/2019,47,Male,90.89,NJ
ce906,2E+66,cancelled,direct,1/21/2019,44,Female,68.62,OK
9247a,2E+73,cancelled,others,12/7/2018,39,Male,83.19,TN
e11bd,20ec0,finished,google,3/24/2019,49,Female,78.54,NM
9b26a,20fd8,finished,social,3/10/2019,45,Male,71.12,TX
e7f8f,2100c,finished,others,1/26/2019,27,Male,81.76,OK
ff9cf,210c7,finished,others,3/19/2019,50,Male,79.92,LA
30080,211c3,finished,direct,4/21/2019,46,Female,87.36,TN
b90df,2124c,finished,others,4/29/2019,55,Male,66.64,NM
c524d,2128a,finished,direct,4/27/2019,34,Male,73.32,TN
5b817,2135c,cancelled,social,4/7/2019,41,Female,95.04,FL
145d0,2140e,finished,social,4/15/2019,26,Female,99.83,NJ
efb6f,2141e,finished,others,1/20/2019,35,Male,85.68,NM
e45a3,2146e,finished,google,4/16/2019,54,Female,86.36,TX
832a9,214df,finished,google,5/1/2019,36,Female,63.25,CA
b414d,21534,finished,direct,1/3/2019,24,Male,74.42,GA
25f36,2158e,finished,others,4/23/2019,38,Male,76.2,TX
b84f2,215a2,finished,direct,1/25/2019,46,Male,89.4,NJ
776cd,21648,finished,direct,3/26/2019,36,Male,80.52,GA
95580,2164d,finished,google,11/28/2018,21,Female,89.06,OK
42be3,216aa,finished,direct,2/26/2019,20,Male,61,GA
7c6ef,21780,finished,social,5/3/2019,29,Male,69,CA
d139f,217b5,finished,social,4/15/2019,27,Female,87.91,NJ
b3381,217dc,finished,social,4/15/2019,30,Female,65.49,LA
38516,21903,finished,direct,3/28/2019,29,Male,73.92,FL
c9b9d,21c05,finished,social,4/27/2019,37,Male,134.16,TN
5865a,21cc8,cancelled,direct,4/27/2019,54,Female,62.16,LA
0bf1f,21d5b,finished,direct,2/20/2019,54,Male,95.16,GA
885ff,21dd4,cancelled,social,4/23/2019,53,Female,71.12,TX
fc30b,21f38,cancelled,google,1/16/2019,46,Male,74.37,LA
ef9ba,21f83,finished,social,5/12/2019,46,Female,93.6,TN
65344,22164,finished,others,5/1/2019,51,Female,116.22,NJ
835be,2217e,finished,direct,4/27/2019,36,Male,61,GA
cd221,22300,finished,social,4/16/2019,56,Male,73.32,TN
3b59a,2231e,cancelled,others,4/28/2019,21,Male,68.32,GA
32c47,22449,finished,social,4/28/2019,23,Female,52.17,LA
93bee,2261e,finished,social,4/13/2019,31,Female,89.06,OK
c45c0,2269c,finished,social,3/23/2019,34,Male,81.28,TX
db36f,226dc,finished,google,5/13/2019,54,Female,81.76,OK
c577f,22751,finished,google,5/7/2019,19,Female,64.38,LA
0fe9c,22906,finished,google,5/7/2019,35,Female,113.52,FL
835be,22922,finished,social,4/19/2019,36,Male,61,GA
50fde,22a3e,finished,direct,1/11/2019,41,Female,90.24,TN
b8a63,22aec,finished,others,1/31/2019,54,Male,92.82,NM
56255,22d00,finished,others,4/29/2019,45,Male,105.12,OK
87645,22f59,cancelled,google,1/20/2019,38,Female,83.44,NJ
76192,22f99,finished,google,2/26/2019,49,Male,89.76,FL
9650e,23163,finished,direct,2/28/2019,55,Male,113.52,FL
eec76,2316f,finished,social,4/20/2019,51,Male,97.82,OK
c6f96,231f6,finished,others,3/22/2019,24,Female,66.6,LA
e0a23,23310,finished,social,4/26/2019,45,Female,67.71,LA
170b5,23329,finished,google,4/29/2019,56,Female,99.06,TX
db7fe,2335f,cancelled,direct,2/6/2019,42,Male,85.09,TX
b6309,23361,finished,social,4/19/2019,27,Female,77.55,TN
d3c4c,234a3,finished,google,4/7/2019,47,Female,80.3,OK
13ceb,23556,finished,direct,3/28/2019,37,Male,97.82,OK
9e835,2366c,finished,google,4/3/2019,32,Female,105.12,OK
8ba62,2369f,finished,direct,4/10/2019,48,Female,78.2,CA
7ed29,2371d,finished,others,1/23/2019,29,Female,90.24,TN
91fe5,23867,finished,google,2/7/2019,54,Female,70.76,GA
888b3,23872,finished,direct,2/1/2019,30,Male,74.5,NJ
d4268,2391c,finished,others,4/2/2019,42,Male,113.52,FL
4468,23941,finished,social,4/4/2019,53,Male,89.4,NJ
70cde,23946,finished,direct,2/12/2019,46,Male,87.12,FL
5d762,23a04,finished,social,3/14/2019,41,Female,67.85,CA
d9b5d,23aff,finished,direct,2/19/2019,52,Male,95.88,TN
aba0f,23b83,finished,google,1/17/2019,49,Male,67.85,CA
94a16,23ba4,finished,google,12/31/2018,36,Male,99.06,TX
6b7fc,23c1a,finished,direct,4/3/2019,44,Male,79.2,FL
cd4b4,23c8e,finished,social,4/4/2019,47,Female,84.68,OK
d9b5c,23fc7,finished,google,3/27/2019,36,Male,75.48,LA
43a3a,23fe5,finished,others,3/23/2019,57,Male,86.01,TN
d03a3,2424a,finished,direct,5/9/2019,42,Male,95.04,FL
324ef,2427e,finished,others,5/3/2019,33,Female,78,TN
f4ad4,24429,finished,direct,4/30/2019,52,Male,77.55,TN
c4e1c,24474,finished,direct,11/27/2018,28,Female,61,GA
562a9,24492,finished,google,1/21/2019,54,Male,64.4,CA
a6a11,24568,finished,others,5/11/2019,53,Male,121.26,TN
13c51,24647,finished,others,2/19/2019,37,Male,102.34,NM
eeae9,246fd,finished,google,5/3/2019,32,Male,102.34,NM
fb213,2479d,finished,direct,3/30/2019,45,Male,82.8,CA
250d7,247dc,finished,social,3/4/2019,31,Female,68.32,GA
2b6f7,2496a,finished,direct,3/2/2019,28,Female,104.92,GA
6ce71,24c3e,finished,direct,4/1/2019,40,Male,99.84,TN
e40fb,24cc7,finished,others,4/16/2019,58,Female,87.12,FL
1ceb8,24cf0,finished,social,4/20/2019,50,Male,84.6,TN
795be,24e6a,finished,direct,4/17/2019,58,Female,68.62,OK
91c30,24ed5,finished,others,3/13/2019,52,Female,102.34,NM
25f36,24ed6,finished,social,4/20/2019,38,Male,76.2,TX
1a8d9,24fd6,finished,direct,4/17/2019,30,Female,54.05,CA
16742,25005,finished,others,11/21/2018,38,Female,104.92,GA
cbe31,2518a,finished,social,12/17/2018,36,Male,90.48,TN
1674f,2521a,finished,google,4/28/2019,20,Female,59.5,NM
2606,25234,finished,direct,3/26/2019,51,Female,66.27,TN
c1cdc,2523f,cancelled,google,2/13/2019,23,Male,84.48,FL
48543,25254,finished,direct,2/27/2019,51,Male,67.1,GA
a6229,252f0,finished,direct,1/9/2019,23,Male,128.14,NJ
ed70e,2530b,finished,google,4/19/2019,34,Female,69,CA
eb919,253c1,finished,direct,3/11/2019,37,Male,104.52,TN
1bff8,25479,finished,others,2/22/2019,41,Female,125.56,OK
9e835,254fd,finished,social,4/12/2019,32,Female,105.12,OK
7020d,255b4,finished,direct,3/9/2019,36,Male,73.6,CA
ef31d,25814,finished,others,1/13/2019,42,Male,74.93,TX
1e01f,2582b,finished,direct,1/22/2019,34,Female,76.56,FL
467fc,258d4,finished,direct,3/16/2019,46,Male,95.04,FL
07ca6,258eb,finished,direct,4/5/2019,51,Male,69,CA
42161,258f7,finished,direct,2/16/2019,43,Male,71.12,TX
a6410,25969,cancelled,social,4/21/2019,29,Male,106.08,TN
1a9da,259a7,finished,google,2/3/2019,57,Male,78.2,CA
8be65,25b8e,finished,direct,3/12/2019,50,Female,57.5,CA
9ffa0,25bd2,finished,others,2/9/2019,31,Male,121.68,TN
84ff9,25d02,finished,google,3/23/2019,29,Female,67.85,CA
24a53,25dac,finished,direct,2/7/2019,54,Male,93.44,OK
4d6ff,25ed6,finished,direct,3/17/2019,58,Male,67.71,LA
b931a,25fec,finished,others,3/8/2019,20,Male,93.06,TN
820f3,2618d,finished,direct,2/25/2019,20,Female,80.3,OK
451ca,26234,cancelled,direct,2/26/2019,25,Female,81.74,GA
91c0a,262f1,finished,google,4/28/2019,35,Male,66.7,CA
78680,26400,cancelled,social,3/5/2019,34,Male,71.4,NM
8cb48,26540,cancelled,google,5/15/2019,37,Male,89.06,OK
10741,26663,finished,others,5/7/2019,31,Male,63.25,CA
7d58f,26667,finished,google,5/16/2019,32,Male,104.92,GA
2dda1,266b5,finished,direct,3/22/2019,27,Male,55.5,LA
fce2c,267b7,finished,others,3/25/2019,46,Female,128.14,NJ
53f33,267c0,finished,others,5/6/2019,21,Female,52.17,LA
5d2c2,2681e,finished,direct,4/28/2019,48,Female,87.84,GA
cb817,268bb,finished,social,3/6/2019,27,Female,80.52,GA
e57fb,26af4,finished,direct,3/26/2019,51,Male,98.34,NJ
718c9,26d09,finished,social,3/7/2019,39,Male,87.91,NJ
697c7,26f4a,finished,google,4/29/2019,32,Male,87.36,TN
0b538,270f9,finished,google,1/21/2019,19,Female,78.2,CA
